"","codmpio","Municipio","Depto","subregion","CTEP","nbi","iga_total","desemp_fisc","GAI","conflict_index","acciones_belicas","secuestro","ataques","ase_desap","coca","mineria_ilegal","pob_censo2018_2023","pob_rural_censo2018_2023","part_senado_urbano","part_camara_urbano","part_senado_rural","part_camara_rural","secciones_rurales","RAP"
"63",50251,"El Castillo","Meta","Ariari Guayabero",0,57.1524620056152,58.470789919203,61.2053714014716,1,6.98466196484146,174,61,0,685,0,0,5130,3250,41.8616610953973,41.8616610953973,41.3520097442144,41.2302070645554,2,"RAP (E) Central"
"64",15162,"Cerinza","Boyacá","Altiplano Cundiboyacense",0,25.494161605835,60.1388601143636,56.2284134199445,0,-0.995154823357763,NA,NA,NA,NA,0,0,2908,1570,58.3522727272727,58.3806818181818,0,0,2,"RAP (E) Central"
"65",68101,"Bolívar","Santander","Magdalena Medio",0,51.3420181274414,63.1793693491482,60.6809337492932,0,-0.151563621773096,39,19,0,119,3.04,0,8072,6645,43.152900582273,43.152900582273,52.4886877828054,52.4620708011711,2,"RAP Gran Santander"
"66",68001,"Bucaramanga","Santander","Provincia De Soto",0,14.6276912689209,76.3549830602619,72.8417768628744,7,0.72807481698462,211,276,0,1206,0,0,481945,6836,49.9153280531529,49.9238357607309,52.2275531185744,52.1932830705963,5,"RAP Gran Santander"
"67",76036,"Andalucía","Valle del Cauca","Centro Del Valle",0,20.9377174377441,61.9078890875425,66.5003869101092,0,-0.998147546310587,3,3,0,40,0,0,16918,3645,49.3851211493973,49.1050773164495,56.9656488549618,56.5203562340967,2,"RAP Pacífico"
"68",41006,"Acevedo","Huila","Sur Del Huila",0,57.0819549560547,64.0857084020064,61.4541644018474,0,0.0388271859095206,43,19,4,190,0,0,16002,13085,48.79970544919,48.9469808541973,51.7209302325581,52.2046511627907,4,"RAP (E) Central"
"69",44035,"Albania","La Guajira","Alta Guajira",0,60.9423217773438,53.6786944948812,72.8115335738027,2,-0.945696649563271,0,1,0,57,0,0,20674,8037,52.0252391614085,52.1575412171789,53.8286040211037,52.8447169542279,2,"RAP Caribe"
"70",15172,"Chinavita","Boyacá","Altiplano Cundiboyacense",0,28.3555889129639,57.7305489150394,60.801510744637,0,-0.915849307816089,3,0,0,4,0,0,2517,1483,42.0781893004115,42.0781893004115,44.6327683615819,44.6327683615819,1,"RAP (E) Central"
"71",15176,"Chiquinquirá","Boyacá","Altiplano Cundiboyacense",0,22.0976734161377,71.5802719449246,72.7214253910916,0,-0.888377438453622,8,6,0,34,0,0,42472,4733,49.6387496313772,49.7296765949081,54.0466392318244,53.9094650205761,4,"RAP (E) Central"
"72",25183,"Chocontá","Cundinamarca","Altiplano Cundiboyacense",0,35.291072845459,65.5979915618863,69.6567485456547,0,-0.785469219973348,3,23,0,23,0,0,16893,6675,46.7010589193592,46.7078468639696,0,0,2,"RAP (E) Central"
"73",15232,"Chíquiza","Boyacá","Altiplano Cundiboyacense",0,49.4716682434082,53.5836889678532,54.1005254644194,0,-0.971142204514414,0,1,0,0,0,0,3325,2986,59.8743512701448,59.8743512701448,51.0429447852761,51.1656441717791,2,"RAP (E) Central"
"74",54003,"Abrego","Norte de Santander","Provincia De Ricaurte",0,59.2494735717773,62.6761678933815,57.6904239348606,13,0.540183675803895,84,114,0,358,88.82,0,22951,10371,58.8464031108231,58.834619690096,54.0149006622517,54.0976821192053,2,"RAP Gran Santander"
"75",25086,"Beltrán","Cundinamarca","Altiplano Cundiboyacense",0,36.2924270629883,62.5515555292643,58.3293011532023,0,-0.236555233401521,4,4,2,12,0,0,1502,1070,41.7381974248927,41.7381974248927,50.8912655971479,50.8912655971479,1,"RAP (E) Central"
"76",15180,"Chiscas","Boyacá","Altiplano Cundiboyacense",0,60.3095741271973,64.0122783197534,58.647420075823,0,0.024041131811173,28,11,0,50,0,0,2913,2156,40.4831320283215,40.4831320283215,50.32437442076,50.32437442076,3,"RAP (E) Central"
"77",25095,"Bituima","Cundinamarca","Altiplano Cundiboyacense",0,39.4542045593262,60.681722740426,60.725988705705,0,-0.523549381173915,1,3,0,17,0,0,2174,1583,40.5030987969377,40.5030987969377,40.3669724770642,41.2844036697248,1,"RAP (E) Central"
"78",25200,"Cogua","Cundinamarca","Altiplano Cundiboyacense",0,16.0723114013672,73.9316854604688,77.9786086456022,0,-1.01452532855215,1,0,0,0,0,0,19321,10922,52.6517666150328,52.8140444051044,0,0,3,"RAP (E) Central"
"79",15183,"Chita","Boyacá","Altiplano Cundiboyacense",0,69.8524932861328,54.8915605539431,56.7405413554559,2,0.459088571930014,68,15,5,53,0,0,5157,3607,39.4528745458431,39.5169908100021,39.5923409512044,39.5923409512044,3,"RAP (E) Central"
"80",25214,"Cota","Cundinamarca","Altiplano Cundiboyacense",0,15.4168462753296,69.3251189415448,83.2624381395263,0,-0.975331618063711,0,5,0,6,0,0,29865,8769,49.8658209319346,49.8495568024722,0,0,2,"RAP (E) Central"
"81",68132,"California","Santander","Provincia De Soto",0,28.9383983612061,65.5147498148377,61.6950062302248,0,-0.180188505770922,2,10,0,3,0,0,1595,835,52.1454112038141,52.3241954707986,0,0,2,"RAP Gran Santander"
"82",25224,"Cucunubá","Cundinamarca","Altiplano Cundiboyacense",0,31.5482082366943,70.741743342195,62.7166091518604,0,-1.0154282683213,0,0,0,1,0,0,6044,4542,47.877638131373,47.9250652122362,46.5408805031447,46.5408805031447,3,"RAP (E) Central"
"83",68147,"Capitanejo","Santander","Provincia De Garcia Rovira",0,48.8560905456543,60.3582294775024,58.544728939833,0,-0.237694686516985,15,7,3,43,0,0,4206,1418,48.9240763296793,48.7819732034105,0,0,2,"RAP Gran Santander"
"84",15109,"Buenavista","Boyacá","Altiplano Cundiboyacense",0,46.8550453186035,63.1567101987145,60.0987530584192,0,-0.811716972006054,10,0,0,12,0,0,3293,2616,47.6611226611227,47.6351351351351,48.6858573216521,48.6858573216521,1,"RAP (E) Central"
"85",15185,"Chitaraque","Boyacá","Altiplano Cundiboyacense",0,51.5852737426758,47.8301782211734,61.4089677099026,0,-0.958194725015227,0,0,0,5,0,0,4170,3162,44.9261083743842,44.8866995073892,40.7792207792208,40.7792207792208,1,"RAP (E) Central"
"86",85125,"Hato Corozal","Casanare","Llanos Orientales",0,52.3168716430664,57.2345521081002,63.8411484121244,7,1.89099709113478,135,25,7,231,0,0,7543,3810,51.677559912854,51.7864923747277,57.4418604651163,57.4031007751938,6,"RAP Llanos"
"87",52036,"Ancuyá","Nariño","Centro Occidente De Nariño",0,65.2368698120117,52.9363729539746,57.229197839229,2,-0.764163736639909,10,9,0,12,56.07,0,7010,5335,55.1472504560855,55.3818087047172,64.0127388535032,64.0127388535032,3,"RAP Pacífico"
"88",5321,"Guatapé","Antioquia","Oriente Antioqueño",0,19.2134342193604,73.4230760818708,69.9369055845169,0,1.62182532966614,10,56,0,115,0,0,6965,2249,57.3850235849057,57.3997641509434,0,0,2,"RAP del Agua y la Montaña"
"89",25168,"Chaguaní","Cundinamarca","Altiplano Cundiboyacense",0,43.5902938842773,61.2043284144522,59.8712358350406,0,0.358792318555922,29,7,0,71,0,0,3679,2544,43.5587761674718,43.5319377348363,0,0,1,"RAP (E) Central"
"90",15236,"Chivor","Boyacá","Altiplano Cundiboyacense",0,35.1890258789062,57.5145207893378,62.5172092529691,0,-0.186413375734981,11,4,0,18,0,0,1888,1344,45.0613676212741,45.0613676212741,70.7692307692308,70.7692307692308,3,"RAP (E) Central"
"91",50287,"Fuente de Oro","Meta","Ariari Guayabero",0,42.2221069335938,63.2688349381842,63.8182308773394,1,0.512417359760145,27,19,2,229,0,0,8756,3656,46.1844088231265,46.321413892314,51.0064043915828,51.2351326623971,4,"RAP (E) Central"
"92",68121,"Cabrera","Santander","Provincia De Guanenta",0,59.4120178222656,69.8682412602455,61.4099088583187,0,-1.00654827841107,0,1,0,2,0,0,1538,1166,59.7799511002445,59.7799511002445,0,0,1,"RAP Gran Santander"
"93",50313,"Granada","Meta","Ariari Guayabero",0,29.5757083892822,67.7478481235051,70.7767220083025,13,0.822197094704869,67,105,0,1244,0,0,50095,8023,46.4285714285714,46.4374445430346,54.6650079971566,54.8604940465612,5,"RAP (E) Central"
"94",73030,"Ambalema","Tolima","Norte Del Tolima",0,36.413688659668,57.176052338537,55.2054660232708,0,-1.03329201067609,0,1,0,14,0,0,4937,997,46.2195923734385,46.3346482577252,49.2518703241895,49.1271820448878,2,"RAP (E) Central"
"95",41016,"Aipe","Huila","Norte Del Huila",0,41.884162902832,59.1484021338586,70.2858451137767,0,-0.724446636147956,27,6,0,41,0,0,11358,3968,42.5754967923643,42.5754967923643,40.5917159763314,40.5917159763314,3,"RAP (E) Central"
"96",50318,"Guamal","Meta","Piedemonte Llanero",0,21.9692249298096,63.1358697186409,66.8458847823458,3,0.25904797820429,19,15,0,171,0,0,10536,3454,61.0660702637219,61.1033454477681,59.5338983050847,59.5338983050847,6,"RAP (E) Central"
"97",25260,"El Rosal","Cundinamarca","Altiplano Cundiboyacense",0,24.656177520752,76.6091133350541,72.2480437648861,0,-1.01014176672146,0,1,0,0,0,0,18958,1572,61.9165440684767,61.5153136284606,0,0,1,"RAP (E) Central"
"98",50350,"La Macarena","Meta","Ariari Guayabero",1,85.6943511962891,61.1005747084748,62.3682905013422,36,0.917090326407293,180,35,0,231,73.8,0,17305,14238,36.0537686029765,36.0217634821571,21.1890243902439,21.1890243902439,2,"RAP (E) Central"
"99",15189,"Ciénega","Boyacá","Altiplano Cundiboyacense",0,30.9489727020264,64.2800974596994,59.9905059904312,0,-0.995228227374442,NA,NA,NA,NA,0,0,3289,2318,48.9290322580645,48.9806451612903,0,0,1,"RAP (E) Central"
"100",15204,"Cómbita","Boyacá","Altiplano Cundiboyacense",0,31.6034297943115,59.3411390737073,65.2918440979304,0,-0.979044610959356,0,1,0,1,0,0,10631,9326,55.2557616638561,54.9325463743676,54.5002760905577,54.6107123136389,2,"RAP (E) Central"
"101",15212,"Coper","Boyacá","Altiplano Cundiboyacense",0,47.4572982788086,52.7795319594675,57.9288096361206,0,-0.916726671882176,1,0,0,6,0,0,2639,1908,39.0393459376597,39.0393459376597,42.3547400611621,42.3547400611621,2,"RAP (E) Central"
"102",15317,"Guacamayas","Boyacá","Altiplano Cundiboyacense",0,47.6502304077148,63.9757692572639,56.6699075412809,0,-0.960536216120809,2,0,0,1,0,0,1352,818,47.1333735666868,54.2546771273386,0,0,1,"RAP (E) Central"
"103",25328,"Guayabal de Siquima","Cundinamarca","Altiplano Cundiboyacense",0,33.4213943481445,69.7916338457653,60.4049732292922,0,0.543261649364418,39,9,3,45,0,0,3923,2685,55.3163211057948,55.1568314726209,0,0,1,"RAP (E) Central"
"104",68152,"Carcasí","Santander","Provincia De Garcia Rovira",0,69.5829010009766,58.4848528928278,57.3710510685425,0,-0.270746989008619,9,5,5,22,0,0,3043,2521,37.7115775220041,37.6438727149628,52.887676216462,52.7512505684402,1,"RAP Gran Santander"
"105",25269,"Facatativá","Cundinamarca","Altiplano Cundiboyacense",0,15.9667749404907,71.9317399612933,73.6001849484962,0,-0.969624818651444,0,14,0,86,0,0,126129,7469,57.5576062330773,57.6725424103443,0,0,6,"RAP (E) Central"
"106",50400,"Lejanías","Meta","Ariari Guayabero",0,46.4610862731934,60.3251996567455,63.1068113258462,7,2.49007563492954,99,71,0,312,0,0,7805,4598,39.7613365155131,39.8090692124105,47.8337236533958,47.8922716627635,3,"RAP (E) Central"
"107",25368,"Jerusalén","Cundinamarca","Suroccidente De Cundinamarca",0,55.9481468200684,64.6657368323411,57.7605648738984,0,-0.559806490118781,7,2,0,16,0,0,1921,1120,38.5020700037636,38.6526157320286,0,0,4,"RAP (E) Central"
"108",25377,"La Calera","Cundinamarca","Altiplano Cundiboyacense",0,16.5303821563721,71.1786022578992,74.0438516283733,0,-0.616970707026074,6,29,2,5,0,0,27437,12736,48.6815615025779,48.4998772403634,47.3856209150327,47.1677559912854,6,"RAP (E) Central"
"109",15218,"Covarachía","Boyacá","Altiplano Cundiboyacense",0,70.9387512207031,52.0641329395503,55.6368651208602,0,-0.769890493410687,2,0,0,14,0,0,1968,1563,39.00675024108,39.1031822565092,41.8795620437956,41.970802919708,1,"RAP (E) Central"
"110",15223,"Cubará","Boyacá","Altiplano Cundiboyacense",0,69.4514083862305,59.8306938560661,60.9441173351497,6,1.09012910760103,46,22,10,47,0,0,5889,4140,41.9819380034171,41.8843055894557,30.1494476933073,30.1494476933073,1,"RAP (E) Central"
"111",15224,"Cucaita","Boyacá","Altiplano Cundiboyacense",0,40.8322982788086,57.9323310677262,59.6656390205317,0,-0.995323380729396,NA,NA,NA,NA,0,0,2689,1536,53.497688751926,53.497688751926,0,0,1,"RAP (E) Central"
"112",15226,"Cuítiva","Boyacá","Altiplano Cundiboyacense",0,33.6594161987305,62.564973475959,58.3630839374621,0,-0.826667554644222,2,0,0,6,0,0,1266,1036,47.758887171561,47.758887171561,46.9458987783595,47.1204188481675,1,"RAP (E) Central"
"113",25279,"Fómeque","Cundinamarca","Altiplano Cundiboyacense",0,28.8773784637451,58.4311593206444,67.5969863639388,0,-0.287419441269037,55,23,0,4,0,0,10206,4926,46.0810215763981,46.1470717745487,43.9903846153846,44.2307692307692,1,"RAP (E) Central"
"114",47030,"Algarrobo","Magdalena","Sierra Nevada De Santa Marta",0,64.6475372314453,57.4843336184425,58.252700317689,0,-0.245364902754607,5,12,0,156,0,0,10633,3828,59.6078431372549,59.6619337390128,57.5377969762419,57.5377969762419,1,"RAP Caribe"
"115",68162,"Cerrito","Santander","Provincia De Garcia Rovira",0,54.4249572753906,59.2588480685118,61.5914331250382,0,0.150623881930104,73,13,0,50,0,0,5064,2286,52.4658101947783,52.7351844177373,0,0,2,"RAP Gran Santander"
"116",68167,"Charalá","Santander","Provincia De Guanenta",0,27.0347423553467,62.864284396601,62.0423176886938,0,-0.562582411151854,12,23,0,36,0,0,9223,3509,45.9430297798878,45.9214501510574,63.785046728972,64.018691588785,3,"RAP Gran Santander"
"117",25281,"Fosca","Cundinamarca","Altiplano Cundiboyacense",0,44.0337791442871,68.1604398703632,58.1833375202771,0,-0.927758877291321,7,1,0,2,0,0,4582,3049,42.4215044047888,42.4440930652812,50.3759398496241,50.3759398496241,1,"RAP (E) Central"
"118",47053,"Aracataca","Magdalena","Sierra Nevada De Santa Marta",1,57.4617614746094,46.3249998140711,52.131418122845,1,2.46066473258555,300,71,0,637,0,0,27208,10462,50.7115568290353,50.7449856733524,61.123595505618,60.2846441947566,5,"RAP Caribe"
"119",25286,"Funza","Cundinamarca","Altiplano Cundiboyacense",0,17.6344985961914,75.2361879800327,77.9532237696385,0,-1.00260805131482,0,4,0,13,0,0,86170,1210,53.3180884102532,53.4061587429119,0,0,2,"RAP (E) Central"
"120",73043,"Anzoátegui","Tolima","Norte Del Tolima",0,67.6006546020508,59.300133216392,60.0409876692956,0,-0.317625439465709,32,7,4,60,0,0,6829,5649,39.2315644383184,38.8525155065472,47.7650727650728,47.6091476091476,2,"RAP (E) Central"
"121",15238,"Duitama","Boyacá","Altiplano Cundiboyacense",0,12.2739372253418,76.6963469930187,71.9770340028647,0,-0.888790130105097,5,37,0,37,0,0,97230,10201,57.320571733225,57.4068902485465,51.5117264764058,51.6671376094942,4,"RAP (E) Central"
"122",85139,"Maní","Casanare","Llanos Orientales",0,42.4957313537598,63.0851537051189,72.5408704478025,1,0.522048726971309,34,55,0,153,0,0,12094,3947,52.4450822386577,52.4671597306546,60.556464811784,60.556464811784,2,"RAP Llanos"
"123",68368,"Jesús María","Santander","Provincia De Velez",0,39.9981155395508,55.860163033094,64.788944415526,0,-0.891536127356745,2,4,0,4,0,0,2564,1930,42.5274309496784,42.4895951570185,40.6548431105048,40.6548431105048,2,"RAP Gran Santander"
"124",17013,"Aguadas","Caldas","Eje Cafetero",0,33.1268844604492,74.292534963623,59.7683350374225,0,-0.0946470031008069,35,26,0,209,0,0,17683,7723,50.2815711671125,51.9428410530762,53.00629476883,53.00629476883,4,"RAP Eje Cafetero"
"125",25290,"Fusagasugá","Cundinamarca","Sumapaz",0,21.4752674102783,71.5759650733437,69.6039360787656,0,-0.634604687277478,28,67,0,208,0,0,130880,15972,49.0988555983668,49.0689516360918,37.6960110041265,37.7991746905089,5,"RAP (E) Central"
"126",76041,"Ansermanuevo","Valle del Cauca","Norte Del Valle",0,35.2171859741211,79.2433873140528,62.0806590348042,2,-0.884702175752464,16,3,0,50,0,0,12256,4623,37.6797031998763,37.6874323697635,36.4080635308491,36.4080635308491,3,"RAP Pacífico"
"127",15244,"El Cocuy","Boyacá","Altiplano Cundiboyacense",0,55.0420532226562,56.29531798896,58.698997784803,0,-0.348079947825839,9,5,2,30,0,0,2913,1193,41.2810194500335,41.3145539906103,49.9265785609398,49.9265785609398,1,"RAP (E) Central"
"128",17042,"Anserma","Caldas","Eje Cafetero",0,22.8943710327148,70.0913960527387,61.4854429690158,0,0.032383502466908,51,64,0,235,0,0,28576,11110,48.1512530885987,48.2527356159548,55.7380108229147,55.7566710207128,1,"RAP Eje Cafetero"
"129",68169,"Charta","Santander","Provincia De Soto",0,37.3530311584473,57.4396748170068,56.1012258135206,0,0.656689715061565,29,21,1,31,0,0,2236,1596,65.8576717400247,65.8576717400247,66.8615984405458,66.7641325536062,2,"RAP Gran Santander"
"130",76054,"Argelia","Valle del Cauca","Norte Del Valle",0,29.3209018707275,60.3285775400106,58.0412580458677,0,-0.937068381983513,4,2,0,19,0,0,3689,1566,43.1962397179788,43.3842538190364,40.8496732026144,40.9430438842204,3,"RAP Pacífico"
"131",15248,"El Espino","Boyacá","Altiplano Cundiboyacense",0,44.0992126464844,55.6535693802092,57.8434292278116,0,0.397476169249863,37,5,10,3,0,0,2369,1259,46.40625,46.40625,50.3740648379052,50.3740648379052,2,"RAP (E) Central"
"132",5607,"Retiro","Antioquia","Oriente Antioqueño",0,18.4825668334961,82.9798728490705,75.1793272984685,0,-0.0778311892578367,4,25,0,224,0,0,20368,8345,56.1078409999273,56.1223748274108,57.2723153602175,57.4082464884459,2,"RAP del Agua y la Montaña"
"133",20011,"Aguachica","Cesar","Magdalena Medio",0,46.1445541381836,55.8416576216486,66.5474426271642,11,1.53206861213789,102,438,0,1733,0,0,85078,10722,52.4152668720803,52.4881555842693,43.039677202421,43.4028244788164,5,"RAP Caribe"
"134",25662,"San Juan de Río Seco","Cundinamarca","Altiplano Cundiboyacense",0,33.6957130432129,62.6233389289729,65.0877589252703,0,-0.0984096474718205,24,14,0,99,0,0,6997,3955,45.028770239529,45.2027298273786,51.5834348355664,51.9488428745432,1,"RAP (E) Central"
"135",25295,"Gachancipá","Cundinamarca","Altiplano Cundiboyacense",0,22.4072647094727,73.3481200881895,73.9501163912068,0,-1.0021363527367,0,1,0,2,0,0,14914,4000,56.6834804539723,56.7675493905002,0,0,1,"RAP (E) Central"
"136",95015,"Calamar","Guaviare","Ariari Guayabero",1,70.0127868652344,66.1136953129619,56.1299736753308,20,1.43160038499152,56,30,0,341,202.59,0,6925,3748,45.4414673619853,45.7112030210394,0,0,4,"RAP Amazonia"
"137",17050,"Aranzazu","Caldas","Eje Cafetero",0,25.6797904968262,73.0733192173323,62.4300188595769,0,-0.805606771508242,1,1,0,43,0,0,7989,2352,48.3695158506676,48.3785993278227,54.2056074766355,54.2056074766355,1,"RAP Eje Cafetero"
"138",52224,"Cuaspud","Nariño","Sur De Nariño",0,59.786304473877,74.2631329102074,57.5041013537807,0,-0.613718827396416,2,3,3,23,0,0,6807,4806,56.7257383966245,56.8945147679325,58.9147286821705,58.7596899224806,2,"RAP Pacífico"
"139",73055,"Armero","Tolima","Norte Del Tolima",0,28.2012062072754,66.2741377719466,57.9565195059481,0,-0.252751668056587,15,18,0,142,0,0,9165,3228,42.4365025848505,42.4365025848505,49.9617444529457,49.9617444529457,2,"RAP (E) Central"
"140",25805,"Tibacuy","Cundinamarca","Sumapaz",0,38.2397994995117,56.7044765881319,58.9582858620622,0,0.0693327162346996,5,15,2,40,0,0,3758,3016,46.3645943097998,46.3645943097998,50.8324661810614,50.8324661810614,2,"RAP (E) Central"
"141",99001,"Puerto Carreño","Vichada","Altillanura",0,51.6909446716309,56.7140731590732,62.6960993353842,6,0.134228395490614,119,14,0,79,0,0,13926,3035,49.9093013073122,49.9343216363295,37.3906705539359,37.5,1,"RAP Llanos"
"142",68179,"Chipatá","Santander","Provincia De Velez",0,46.6390571594238,62.7185832308394,63.3640250429784,0,-0.990765357793635,10,0,0,7,0,0,4022,3411,53.6624203821656,53.7534121929026,0,0,1,"RAP Gran Santander"
"143",25823,"Topaipí","Cundinamarca","Noroccidente De Cundinamarca",0,57.9342002868652,60.9092563042844,58.5192986101908,0,0.348551567740993,34,6,0,84,0,0,3558,2671,55.650623885918,55.7575757575758,61.7745163442295,61.84122748499,2,"RAP (E) Central"
"144",85162,"Monterrey","Casanare","Piedemonte Llanero",0,30.718132019043,70.6525077114429,80.6101087382524,0,0.638636386636142,21,60,0,273,0,0,12821,3585,54.8583792289536,54.9763965381589,61.7595818815331,61.8466898954704,3,"RAP Llanos"
"145",76100,"Bolívar","Valle del Cauca","Centro Del Valle",0,31.2741870880127,63.7362222932264,62.0868069608178,5,-0.491856578276389,17,6,0,131,77.41,0,11146,7369,49.2033542976939,49.1614255765199,51.3092051669964,51.344117304783,3,"RAP Pacífico"
"146",54051,"Arboledas","Norte de Santander","Centro De Norte De Santander",0,56.2844047546387,55.1415329475807,57.181528243313,0,0.083827649313584,82,12,0,60,0,0,7118,5279,58.2684379294549,58.2913421896473,64.0822784810127,64.0822784810127,3,"RAP Gran Santander"
"147",5266,"Envigado","Antioquia","Valle De Aburra",0,7.13092851638794,84.094937975544,78.9868921092608,0,-0.686282520347017,19,22,0,457,0,0,212898,6338,50.1176700896676,50.1402252967286,46.6537551108242,46.8689477081988,5,"RAP del Agua y la Montaña"
"148",15293,"Gachantivá","Boyacá","Altiplano Cundiboyacense",0,51.4036331176758,55.228988797673,60.1188686138124,0,-0.979672014758948,2,0,0,0,0,0,2015,1529,52.5024533856722,52.6660124304874,0,0,2,"RAP (E) Central"
"149",23068,"Ayapel","Córdoba","La Mojana",0,66.712516784668,49.5432629343415,60.6152866880004,3,-0.747555330088044,14,15,0,103,0,3970.7,31061,12295,48.6529383037604,48.7261924141299,51.9148415514499,51.8414290958033,6,"RAP Caribe"
"150",25297,"Gachetá","Cundinamarca","Altiplano Cundiboyacense",0,36.117546081543,64.3616079142213,64.6599840734666,0,-0.546508942835798,22,6,0,44,0,0,7152,3744,42.9965947786606,42.883087400681,44.0909090909091,44.0909090909091,2,"RAP (E) Central"
"151",68190,"Cimitarra","Santander","Magdalena Medio",0,50.0092086791992,65.2729909031346,72.6203387666307,3,1.22287299779047,53,39,9,801,4.68,0,24570,12891,44.5590159644072,44.5851871237896,43.3251180940645,43.1300061614294,5,"RAP Gran Santander"
